tipo;url;titulo;precio;area_m2;habitaciones;banos;garajes;descripcion;balcon;bano_de_servicio;chimenea;cocina_equipada;cuarto_de_servicio;sauna_turco_jacuzzi;servicio_de_internet;servicios_publicos;zona_de_bbq;acceso_pavimentado;garaje_parqueadero(s);porteria_vigilancia;senderos_ecologicos;area_rural;cerca_de_zona_urbana;sobre_via_secundaria;trans_publico_cercano;caractint;caractext;caractsec;estrato;antiguedad;cocina_integral;ventilacion_natural;asador;bosque_nativo;establo;invernadero;pesebrera;terraza;vista_panoramica;seguridad;bano_auxiliar;comedor;estudio;zona_de_lavanderia;gimnasio;piscina;salon_comunal;zona_infantil;zonas_verdes;bombas_de_gasolina;cerca_centro_comercial;comodas_vias_de_acceso;restaurantes;supermercados_ccomerciales;amoblado;calentador;citofono;comedor_auxiliar;despensa;instalacion_de_gas;patio;piso_en_baldosa_marmol;circuito_cerrado_de_tv;en_conjunto_cerrado;jardin;parqueadero_visitantes;vigilancia;vivienda_multifamiliar;colegios_universidades;parques_cercanos;zona_campestre;zona_residencial;area_urbana;zona_de_hamacas;arboles_frutales;kiosko;bano_independiente;barra_estilo_americano;closet;deposito_bodega;ascensor;garaje(s);porteria_recepcion;vigilancia_24x7;cerca_a_sector_comercial;cocina_tipo_americano;cochera;pozo_de_agua_natural;hall_de_alcobas;sobre_via_principal;rio_quebrada_cercano(a);zona_de_camping;nacimientos_de_agua;zona_comercial;bahias_de_parqueo;banos_publicos;vigilancia_privada_24*7;salon_de_juegos;alarma_contra_incendio;ascensores_comunales;banos_comunales;banos_mixtos;con_administrador;control_de_acceso_digital;cuarto_de_conductores;alcantarillado;jardines_exteriores;locales_comerciales;zona_industrial;alarma;altura_libre;deteccion_de_humo;bahia_exterior_de_parqueo;cancha_de_squash;canchas_deportivas;en_edificio;en_zona_residencial;garaje_cubierto;parque_industrial;bano_compartido;shut_de_basura;parqueadero_interno;aire_lavado;cocineta;edificio_inteligente;escalera_de_emergencia;parqueadero_a_nivel;reja_de_seguridad;cancha_de_tennis;jaula_de_golf;cancha_de_baloncesto;cancha_de_futbol;piso_en_madera;tanques_de_agua;aire_acondicionado;cocina_de_lena;oficina_de_negocios;corrales;piso_en_cemento;cuarto_de_servicio;todos_los_servicios;en_casa;finca_agroganadera;finca_ganadera;vivienda_bifamiliar;casa_de_trabajadores;en_condominio;puerta_electrica;ubicada_en_edificio;finca_agricola;sensor_de_movimiento;planta_electrica;servicios_independientes;cuarto_de_escoltas;salon_de_conferencias;rociadores_de_agua;con_casa_club;disponibilidad_wifi;galpon;piso_de_alta_resistencia;cableado_de_red;puerta_de_seguridad;sala_de_internet;finca_avicola;lote_en_construccion;salon_de_videoconferencias;pasaje_comercial;sistema_de_riego;acceso_para_camiones;con_vivienda;lic_de_construccion;panoramica_un_lado;en_club;auditorio;esquinero;oficinas_administrativas;con_casa_prefabricada;en_zona_comercial;finca_cafetera;servicio_de_lavanderia;altura_restringida;ascensor(es)_inteligente(s);lote_vacio;control_de_acustica;control_termico;panoramica_360o;con_cerca_electrica;municipio;tipo_propiedad
Usada;https://www.fincaraiz.com.co/casa-en-venta/la-ceja/ceja-det-6189328.aspx;Casa en Venta La Ceja La Ceja;365000000.0;150.0;4.0;4.0;0.0;Te invitamos a conocer esta hermosa casa,  que posee un balcón muy agradable,  una sala con el espacio ideal para tus reuniones familiares,  4 habitaciones 4 baños,  zona de ropas y una cocina amplia que se integra perfectamente con el resto del inmueble. Comunícate con nosotros para presentarte este y otros inmuebles que tenemos a tu disposición..;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Closet', 'Cocina tipo Americano'];[];['Zona Residencial'];3;1 a 8 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;la ceja;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/porton_tranvia-det-6182342.aspx;Apartamento en Venta Rionegro Portón Tranvía;210000000.0;58.0;3.0;2.0;1.0;58 mts area construida,   3 habitaciones,  2 baños,  sala,  comedor,  balcón,  cocina integral,  zona de ropa,  PARQUEADERO CUEBIERTO Y CUARTO UTIL.  Vigilancia 24 horas,   2 piscinas,  cancha múltiple,  salón social,  turco,  gimnasio,  parque Infantil,  unidad cerrada muy nueva.  Cerca a centros comerciales,  supermercados,  iglesias,  colegios,  a la via nueva hacia marinilla,  facil acceso.       .;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Calentador', 'Citófono', 'Closet', 'Cocina Integral', 'Despensa', 'Instalación de gas', 'Zona de lavandería'];['Circuito cerrado de TV', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Jardín', 'Parqueadero Visitantes', 'Vista panorámica', 'Zonas Verdes'];['Cerca de Zona Urbana', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Campestre', 'Zona Industrial'];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/rionegro-det-6163864.aspx;Apartamento en Venta Rionegro RIONEGRO;450000000.0;90.0;3.0;2.0;1.0;Apartamento dúplex para entrega en tercer trimestre del 2021 precio por debajo de sala de ventas,  cuenta con parqueadero y cuarto útil,  unidad cerrada con vigilancia 24 horas,  vista al lago,  2 piscinas,  gimnasio dotado,  salón social,  salón niños,  salón VIP,  salón de juegos,  spa,  cancha de squash,  turco,  jacuzzi,  zona de masajes,  cafetería. 874-1481.;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Barra estilo americano', 'Cableado de Red', 'Calentador', 'Cocina Integral', 'Con casa club', 'Lote En construcción', 'Piso en Baldosa /  Mármol', 'Sauna / Turco / Jacuzzi'];['Cancha de Squash', 'Gimnasio', 'Piscina', 'Vigilancia 24x7'];[];4;Menos de 1 año;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/rionegro-det-6163856.aspx;Apartamento en Venta Rionegro RIONEGRO;350000000.0;78.0;3.0;2.0;1.0;Apartamento en excelente ubicación en Rionegro,  zona de alta valorización,  cercana a diferentes puntos de servicio,  supermercados,  colegios,  universidades,  clínicas,  hospitales,  centros comerciales. 874-1479.;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Barra estilo americano', 'Calentador', 'Cocina Integral', 'Piso en Baldosa /  Mármol', 'Sauna / Turco / Jacuzzi'];['Gimnasio', 'Piscina', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zonas Verdes'];[];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartaestudio-en-venta/rionegro/rionegro-det-6163835.aspx;Apartaestudio en Venta Rionegro RIONEGRO;210000000.0;46.0;1.0;2.0;1.0;Aparta estudio en exclusiva zona en Rionegro,  cuenta con parqueadero privado cercano a diferentes puntos de servicios zona franca,  aeropuerto,  mall,  clínicas,  unidad cerrada con vigilancia 24 horas,  edificio con ascensor. 874-1475.;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;['Baño Auxiliar', 'Cableado de Red', 'Calentador', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Servicio de Internet', 'Servicios Públicos', 'Zona de lavandería'];['Bahía exterior de parqueo', 'Bahias de parqueo', 'En conjunto cerrado', 'Garaje(s)', 'Vigilancia 24x7', 'Vista panorámica'];['Área Urbana', 'Cerca a sector comercial', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Restaurantes', 'Trans. Público cercano'];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartaestudio
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/san_nicolas-det-6123827.aspx;Apartamento en Venta Rionegro san nicolas;160000000.0;54.0;3.0;2.0;0.0;"Vendo Apartamento nuevo en obra gris de 54 mts2 en el Piso 5 Torre 2. Fachada en ladrillo a la vista;  el inmueble posee sala,  comedor,  cocina con mesón en acero inoxidable lavaplatos y cubierta,  lavadero en granito. 3 habitaciones,  2 baños.   El Conj Residencial Panorama Austral cuenta con piscina,  parqueadero,  zonas sociales;esta ubicado en una zona de alta valorización fácil acceso al trasporte publico a 1 min de la Autop Medellín Bogotá,  a 5 min del C.C San Nicolás,  cerca a la U.Catolica..";1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Citófono'];['Ascensor', 'En conjunto cerrado', 'Garaje(s)', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Zonas Verdes'];['Colegios / Universidades', 'Supermercados / C.Comerciales'];4;1 a 8 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/rionegro-det-6163846.aspx;Casa en Venta Rionegro RIONEGRO;335000000.0;110.0;5.0;3.0;1.0;Casa en SERRRANIAS,  de tres pisos,  parqueaderos comunes,    con 4 habitaciones mas biblioteca cocina integral,  barra y red de gas amplio salón comedor.    Habitaciones con closet,   3 baños,  calentador a gas.  Habitación principal con balcón,   zona de ropas techada con buena iluminación y ventilación.  Vigilancia y monitores las 24 horas,  Zona muy tranquila y segura. Zona de alta valorización. Cerca a universidad Católica,  Aeropuerto,  Clínica Somer,  a 10 minutos del parque principal de Rionegro,  Comfama y San Antonio de Pereira. 874-1477.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;['Closet', 'Cocina Integral', 'Instalación de gas', 'Patio', 'Ventilación Natural'];['Bahía exterior de parqueo', 'Bahias de parqueo', 'Zonas Verdes'];['Bombas de gasolina', 'Cerca a sector comercial', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Colegios / Universidades', 'Cómodas vias de acceso', 'Parques cercanos', 'Restaurantes', 'Supermercados / C.Comerciales', 'Trans. Público cercano'];4;1 a 8 años;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/casa-en-venta/la-ceja/ceja-det-6163822.aspx;Casa en Venta La Ceja LA CEJA;465000000.0;150.0;3.0;3.0;1.0;Casa moderna en excelente ubicación,  cercana a diferentes puntos de servicio,  centros comerciales,  clínicas,  transporte publico,  iglesias. 874-1471.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];[];[];4;1 a 8 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;la ceja;casa
Usada;https://www.fincaraiz.com.co/finca-en-venta/rionegro/rionegro-det-5867062.aspx;Finca en Venta Rionegro RIONEGRO;625000000.0;200.0;4.0;4.0;1.0;Espectacular casa en venta en vía a San Vicente de Ferrer a 30 minutos de medellin, construccion moderna nueva para estrenar, muy buena distribucion de los espacios internos hermosa vista. 874-1402.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;['Instalación de gas', 'Ventilación Natural'];['Garaje / Parqueadero(s)', 'Parqueadero Visitantes'];['Cómodas vias de acceso', 'Trans. Público cercano'];3;Menos de 1 año;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;finca
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/pietra_santa-det-6164181.aspx;Apartamento en Venta Rionegro PIETRA SANTA;268000000.0;73.0;2.0;2.0;1.0;Apartamento en san Antonio de Pereira,  cerca a diferentes puntos de servicio,  colegios,  centros comerciales,  clínicas,  unidad cerrada vigilancia 24 horas,  el apartamento cuenta con parqueadero y cuarto útil. 874-1495.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;['Calentador', 'Closet'];['Garaje Cubierto', 'Parqueadero Visitantes', 'Pozo de agua natural', 'Vigilancia 24x7', 'Vigilancia privada 24*7'];['Bombas de gasolina', 'Cerca a sector comercial', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Colegios / Universidades', 'Cómodas vias de acceso', 'Supermercados / C.Comerciales'];4;1 a 8 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/el-retiro/retiro-det-6164381.aspx;Apartamento en Venta El Retiro EL RETIRO;458000000.0;89.0;2.0;2.0;1.0;Apartamento en Venta Sector La Fe - El Retiro. Valor administración $155.000. Comodidades Sala-comedor,  2 alcobas,  vestier,  closets,  2 baños,  cocina abierta integral,  zona de ropas,  balcón,  cuarto útil,  garaje sencillo,  servicios públicos,  red de gas,  portería 24 horas,  zonas verdes y ascensor. 622-15853.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Closet', 'Cocina Integral', 'Comedor', 'Depósito / Bodega', 'Servicios Públicos', 'Zona de lavandería'];['Ascensor', 'Garaje / Parqueadero(s)', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zonas Verdes'];['Cómodas vias de acceso', 'Zona Residencial'];5;Menos de 1 año;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;apartamento
